"","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","target","song_title","artist"
"193","0.0361","0.312","281360","0.907","0.618","7","0.363","-6.571","1","0.229","120.286","4.0","0.122","1","Marriage","Gold Panda"
"194","0.00818","0.539","224907","0.582","0.0717","7","0.15","-7.414","1","0.0328","95.07","4.0","0.249","1","Ride On / Right On","Phosphorescent"
"195","0.613","0.698","230200","0.878","1.61e-05","8","0.518","-0.307","1","0.314","182.126","4.0","0.816","1","GodLovesUgly","Atmosphere"
"196","0.00275","0.476","195200","0.818","0.757","2","0.279","-7.933","1","0.0318","159.089","4.0","0.745","1","New York City","Christopher Owens"
"197","0.064","0.568","322544","0.936","0.00099","0","0.148","-6.365","1","0.0504","150.067","4.0","0.792","1","Moving to the Left","Woods"
"198","0.00192","0.558","301573","0.74","8.97e-06","6","0.129","-6.22","1","0.0448","118.293","4.0","0.214","1","All These Things That I've Done","The Killers"
"199","0.0212","0.604","187253","0.894","0.0","2","0.0299","-5.0","1","0.037","145.014","4.0","0.893","1","Junk of the Heart","The Kooks"
"200","0.0516","0.718","224267","0.921","0.0473","5","0.315","-3.978","0","0.0375","121.922","4.0","0.898","1","When The Night Falls - feat. Solange Knowles","Chromeo"
"201","0.0855","0.737","332453","0.545","9.32e-05","6","0.153","-8.536","0","0.362","140.086","4.0","0.438","1","Mercy","Kanye West"
"202","0.0293","0.769","214333","0.712","2.12e-06","8","0.103","-4.692","0","0.029","120.975","4.0","0.948","1","Don't You Evah","Spoon"
"203","0.00731","0.567","343784","0.506","0.205","1","0.103","-8.742","1","0.0264","116.392","4.0","0.354","1","We Exist","Arcade Fire"
"204","0.000467","0.817","213059","0.588","1.51e-06","7","0.0911","-6.603","1","0.0399","119.934","4.0","0.448","1","Le Goudron","YACHT"
"205","0.0411","0.767","179240","0.912","0.402","1","0.0288","-1.157","1","0.054","144.084","4.0","0.496","1","Double Bubble Trouble","M.I.A."
"206","0.000195","0.77","391686","0.895","0.897","7","0.0455","-8.102","0","0.0488","120.986","4.0","0.678","1","Careless","Dusky"
"207","0.827","0.712","279800","0.77","0.548","10","0.0726","-13.187","0","0.0345","106.963","4.0","0.973","1","Look at You","George McCrae"
"208","0.39","0.706","131250","0.577","0.692","0","0.407","-6.226","0","0.0299","96.056","4.0","0.385","1","How Did I Get Here","ODESZA"
"209","0.00471","0.542","227160","0.799","0.0161","4","0.0814","-3.641","0","0.0354","92.215","4.0","0.426","1","Black Out Days","Phantogram"
"210","0.827","0.583","248213","0.776","3.81e-05","3","0.298","-5.293","1","0.0661","126.536","4.0","0.782","1","Bang! Bang!","Joe Cuba"
"211","0.0628","0.727","289267","0.548","0.526","10","0.133","-7.393","1","0.0291","107.826","4.0","0.93","1","Every 1's A Winner - Single Version","Hot Chocolate"
"212","0.00919","0.45","201602","0.782","0.101","11","0.123","-6.769","1","0.0364","173.954","4.0","0.209","1","Unbound","Cathedrals"
"213","0.0027","0.602","215518","0.764","0.0053","10","0.0822","-4.897","0","0.0435","105.997","5.0","0.468","1","Operate","ASTR"
"214","0.385","0.415","359800","0.681","0.0","2","0.101","-4.104","0","0.189","171.893","4.0","0.372","1","Blood On The Leaves","Kanye West"
"215","0.0304","0.614","315000","0.838","0.000297","10","0.166","-6.896","1","0.028","127.971","4.0","0.584","1","Come Save Me","Jagwar Ma"
"216","0.105","0.901","212712","0.744","7.79e-06","0","0.0964","-3.484","1","0.283","135.95","4.0","0.606","1","Hannah Montana","Migos"
"217","0.359","0.7","218733","0.986","0.0221","0","0.963","-4.403","1","0.0573","123.033","4.0","0.64","1","High School Lover","Cayucas"
"218","0.119","0.583","202710","0.843","0.0","1","0.602","-7.416","0","0.409","108.066","5.0","0.422","1","They Come in Gold","Shabazz Palaces"
"219","0.0112","0.6","215000","0.586","0.535","7","0.115","-9.414","1","0.0296","129.952","4.0","0.193","1","Tides of Neptune","Virgo"
"220","0.251","0.786","255094","0.706","0.213","9","0.142","-6.212","0","0.0537","120.011","4.0","0.318","1","Cocaine Model","ZHU"
"221","0.0696","0.512","287147","0.821","0.33","9","0.0998","-7.442","0","0.0334","149.988","4.0","0.396","1","Light House","Future Islands"
"222","0.403","0.791","199973","0.664","0.0","7","0.61","-5.713","1","0.0831","149.939","4.0","0.96","1","Pass The Dutchie","Musical Youth"
"223","0.849","0.533","378253","0.213","0.565","3","0.449","-13.437","0","0.0342","80.004","4.0","0.196","1","Words I Don't Remember","How To Dress Well"
"224","0.0862","0.731","178987","0.75","0.000388","2","0.202","-10.457","1","0.0321","135.406","4.0","0.648","1","I Would Die 4 U","Prince"
"225","0.000156","0.853","356560","0.532","0.88","1","0.0643","-13.443","1","0.121","99.989","4.0","0.499","1","Bless My Soul","Nightmares On Wax"
"226","0.0398","0.674","313147","0.501","0.000123","2","0.0818","-12.907","0","0.0579","107.363","4.0","0.567","1","Heaven And Hell Is On Earth","20th Century Steel Band"
"227","0.0448","0.788","243800","0.617","0.0","2","0.088","-4.516","1","0.0651","122.065","4.0","0.13","1","Upper Echelon","Travis Scott"
"228","0.000686","0.745","384907","0.857","0.2","0","0.022","-5.754","1","0.0393","115.945","4.0","0.946","1","Flying High","Cloud One"
"229","0.0107","0.621","240760","0.796","0.187","8","0.0719","-6.179","0","0.0327","140.012","4.0","0.288","1","Go","Grimes"
"230","0.377","0.818","242067","0.528","0.0","2","0.131","-10.666","0","0.0716","120.368","4.0","0.895","1","Spill The Wine","Eric Burdon"
"231","0.0988","0.856","247800","0.874","0.000472","11","0.339","-8.037","0","0.0401","122.416","4.0","0.91","1","Got To Give It Up","Marvin Gaye"
"232","0.0913","0.614","286315","0.857","0.0","2","0.069","-8.85","0","0.0859","85.125","4.0","0.944","1","Never Gonna Give You Up","Barry White"
"233","0.0778","0.729","289627","0.527","0.0","9","0.382","-6.338","1","0.0708","126.012","4.0","0.23","1","Sanctified","Rick Ross"
"234","0.0608","0.42","151853","0.776","0.0107","11","0.248","-8.827","1","0.0451","114.217","4.0","0.416","1","It #1","Ty Segall"
"235","0.011","0.757","280427","0.578","0.00672","0","0.127","-3.886","1","0.0386","102.96","4.0","0.952","1","Dangerous","Big Data"
"236","0.0249","0.618","221840","0.538","1.37e-05","2","0.352","-5.828","0","0.0319","79.925","4.0","0.299","1","Counting","Autre Ne Veut"
"237","0.642","0.657","175333","0.393","4.03e-05","0","0.14","-7.667","1","0.0367","99.946","4.0","0.266","1","You're the Best","Wet"
"238","0.538","0.879","313493","0.495","0.000333","7","0.0827","-10.584","0","0.0765","102.652","4.0","0.797","1","Estrelar","Marcos Valle"
"239","0.0172","0.496","190582","0.54","0.0367","7","0.13","-7.121","0","0.0324","131.337","5.0","0.172","1","Hold On We're Going Home","ASTR"
"240","0.0639","0.742","256693","0.945","0.165","5","0.131","-6.445","1","0.0428","112.977","4.0","0.748","1","Uncle ACE","Blood Orange"
"241","0.245","0.623","227907","0.65","0.000913","10","0.146","-7.953","1","0.0274","116.74","4.0","0.884","1","San Francisco","Foxygen"
"242","0.00101","0.736","258387","0.68","0.897","4","0.0922","-7.036","0","0.0361","120.995","4.0","0.0793","1","Stay High - Habits Remix","Tove Lo"
"243","0.254","0.482","139267","0.96","2.43e-06","0","0.294","-5.269","0","0.126","113.263","4.0","0.539","1","Crosstown Traffic","Jimi Hendrix"
"244","0.0117","0.683","175357","0.86","0.000379","7","0.356","-7.317","1","0.31","143.311","4.0","0.317","1","Ziggy Starfish  [feat. Gold Panda]","Open Mike Eagle"
"245","0.0626","0.697","181149","0.655","0.774","1","0.353","-9.781","0","0.15","86.969","4.0","0.436","1","Marijuana","Chrome Sparks"
"246","0.479","0.631","187617","0.626","0.0","9","0.108","-7.747","0","0.114","107.007","4.0","0.104","1","Crown Violet - Bonus Track","Azizi Gibson"
"247","0.0957","0.747","202349","0.722","0.000519","8","0.208","-7.33","1","0.0349","100.215","4.0","0.56","1","Glad I Met You","D. Gookin"
"248","0.251","0.569","265827","0.74","2.68e-06","0","0.134","-6.235","1","0.283","180.559","4.0","0.709","1","Dancing In The Rain","Blu"
"249","0.029","0.674","202733","0.832","5.56e-06","9","0.0927","-3.593","1","0.0616","102.833","4.0","0.807","1","You Know I'm No Good - Ghostface UK Version","Amy Winehouse"
"250","0.00744","0.578","246007","0.947","0.0816","11","0.105","-2.431","0","0.036","134.034","4.0","0.452","1","Kill V. Maim","Grimes"
"251","0.449","0.586","217120","0.658","0.368","10","0.109","-9.71","0","0.0457","144.933","4.0","0.276","1","Life Round Here","James Blake"
"252","0.275","0.756","206378","0.44","0.0","1","0.101","-9.973","0","0.179","112.14","4.0","0.307","1","Sitting Pretty","Ty Dolla $ign"
"253","0.212","0.723","322050","0.687","5.83e-05","11","0.137","-7.019","0","0.0373","95.237","4.0","0.867","1","Glyde 2nyte","Dâm-Funk"
"254","0.0559","0.599","243589","0.645","0.108","0","0.0857","-6.098","1","0.0315","141.209","4.0","0.371","1","Clouds Over the Pacific","James Pants"
"255","0.00333","0.586","238507","0.671","0.916","10","0.0521","-9.787","0","0.0445","91.412","4.0","0.771","1","Distant Land","Madlib"
"256","0.0332","0.749","267800","0.802","0.0499","7","0.611","-6.159","0","0.0471","106.077","4.0","0.824","1","Flashlight","Parliament"
"257","0.539","0.689","171560","0.83","0.0","8","0.0882","-8.774","1","0.0954","140.732","4.0","0.822","1","Can You Get To That","Funkadelic"
"258","0.0257","0.283","186369","0.331","0.00489","0","0.174","-7.459","0","0.0315","101.797","3.0","0.151","1","Better","Banks"
"259","0.0193","0.413","216771","0.676","0.0","6","0.1","-7.639","0","0.241","71.607","4.0","0.601","1","Pony","Pretty Sister"
"260","0.0181","0.932","192773","0.819","6.81e-06","8","0.0577","-3.484","0","0.203","119.941","4.0","0.552","1","WTF  [feat. Pharrell Williams]","Missy Elliott"
"261","0.0062","0.748","312240","0.733","0.0","11","0.329","-4.421","0","0.072","93.019","4.0","0.273","1","Again","Fetty Wap"
"262","0.108","0.53","194613","0.433","0.0","6","0.135","-10.598","1","0.185","160.14","4.0","0.272","1","Exchange","Bryson Tiller"
"263","0.196","0.388","238000","0.688","0.00883","5","0.0781","-8.407","0","0.0708","170.678","3.0","0.804","1","Sugar for the Queen","Bells Atlas"
"264","0.667","0.371","275013","0.703","0.00186","3","0.0986","-7.358","1","0.0404","120.599","4.0","0.558","1","Symphony of the Nymph","Ariel Pink's Haunted Graffiti"
"265","0.124","0.875","347667","0.532","0.0123","10","0.314","-13.265","0","0.0686","116.556","4.0","0.704","1","Cool It Now","New Edition"
"266","0.074","0.523","215867","0.722","0.00336","6","0.122","-6.533","1","0.0307","129.424","4.0","0.496","1","Jumpin' Jack Flash","Ananda Shankar"
"267","0.0962","0.654","252095","0.292","0.0031","2","0.106","-12.977","1","0.474","153.547","4.0","0.111","1","River","Ibeyi"
"268","0.455","0.847","191541","0.654","0.0622","5","0.0674","-6.443","0","0.113","119.998","4.0","0.624","1","You Know You Like It - Bondax Remix","AlunaGeorge"
"269","0.015","0.836","229715","0.537","0.00103","4","0.0805","-9.854","0","0.261","160.188","4.0","0.43","1","Batuque","Dom La Nena"
"270","0.172","0.413","273545","0.555","0.000309","11","0.256","-9.699","0","0.0427","121.976","4.0","0.542","1","Mykonos","Rhythms Del Mundo"
"271","0.123","0.473","153973","0.865","0.968","0","0.897","-6.391","1","0.0332","100.018","4.0","0.554","1","So Destroyed","Prince Rama"
"272","0.00593","0.609","207301","0.641","0.585","8","0.105","-5.309","1","0.0266","84.957","4.0","0.0844","1","Bitch","Allie X"
"273","0.174","0.544","181400","0.427","0.0248","9","0.133","-8.33","0","0.0298","139.939","4.0","0.189","1","Locket","Kilo Kish"
"274","0.0059","0.379","325500","0.674","1.04e-05","8","0.0957","-5.762","0","0.0305","99.797","3.0","0.0647","1","Apathy","Shlohmo"
"275","0.000304","0.316","245880","0.748","0.0139","2","0.608","-8.187","1","0.0413","79.337","4.0","0.239","1","It All Feels Right","Washed Out"
"276","0.29","0.857","222573","0.484","3.04e-06","10","0.112","-6.232","0","0.148","107.434","4.0","0.729","1","Last Chance to Dance","Ekkah"
"277","0.00412","0.389","215560","0.884","0.172","9","0.31","-4.602","1","0.0741","128.604","4.0","0.399","1","The Righteous One","The Orwells"
"278","0.00492","0.519","282659","0.793","0.93","10","0.235","-9.83","0","0.0777","164.032","4.0","0.222","1","The New International Sound","GENER8ION"
"279","0.384","0.478","281774","0.6","0.808","5","0.0987","-11.025","0","0.0356","143.98","4.0","0.0635","1","Like Lust","MOVEMENT"
"280","0.00978","0.706","362413","0.643","0.00955","2","0.103","-9.357","0","0.0859","160.026","4.0","0.808","1","Rhythm of Devotion","Sisyphus"
"281","0.0621","0.736","190440","0.539","0.0312","1","0.12","-8.316","1","0.0936","147.73","4.0","0.761","1","Zion Gate Dub","King Tubby"
"282","0.081","0.651","253587","0.77","6.54e-05","0","0.114","-8.08","0","0.0274","112.923","4.0","0.738","1","Enjoy The Silence - Remastered Version Original","Depeche Mode"
"283","0.0269","0.869","270520","0.658","0.299","8","0.115","-5.025","1","0.036","109.998","4.0","0.244","1","Fried Neck Bones And Some Home Fries - Dan The Automator Remix","Willie Bobo"
"284","0.428","0.624","238427","0.852","0.656","1","0.114","-10.184","1","0.153","135.223","4.0","0.517","1","Archangel","Burial"
"285","0.699","0.386","328966","0.509","0.872","2","0.131","-12.745","0","0.034","129.982","4.0","0.254","1","Lone Wolf and Cub","Thundercat"
"286","0.22","0.234","207186","0.747","0.000176","11","0.157","-3.332","0","0.0577","81.805","4.0","0.365","1","Skyscraper","Elephant"
"287","0.516","0.525","216520","0.797","5e-06","1","0.152","-11.168","0","0.0656","100.518","4.0","0.769","1","I Want You - Single Version","Marvin Gaye"
"288","0.00564","0.521","208613","0.888","0.0226","8","0.0633","-5.197","1","0.0357","81.971","4.0","0.264","1","The New International Sound, Pt. 2","GENER8ION"
"289","0.504","0.719","181459","0.697","0.0","2","0.295","-5.647","1","0.31","117.123","4.0","0.668","1","Suede","NxWorries"
"290","0.825","0.722","196507","0.605","0.0178","5","0.248","-6.07","1","0.153","165.998","4.0","0.69","1","Bam Bam","Sister Nancy"
"291","0.0453","0.806","218280","0.696","5.71e-06","11","0.0785","-5.109","1","0.0502","127.023","4.0","0.131","1","Alright","Logic"
"292","0.259","0.763","156484","0.491","0.902","9","0.14","-8.587","0","0.0316","93.024","4.0","0.475","1","Rainy Streets","Blue In Green"
"293","0.00403","0.736","168451","0.68","5.49e-06","9","0.116","-6.438","1","0.342","149.902","4.0","0.601","1","Hazelton Trump","OB OBrien"
"294","0.0141","0.651","256667","0.824","6.02e-06","0","0.129","-9.368","1","0.0617","141.226","4.0","0.731","1","Free Stress Test","Professor Murder"
"295","0.127","0.479","278147","0.609","0.0","11","0.0815","-8.678","0","0.236","107.699","5.0","0.522","1","I'm Ya Dogg","Snoop Dogg"
"296","0.379","0.535","293213","0.374","0.0464","9","0.0914","-8.83","1","0.0317","121.93","3.0","0.339","1","Hot Dreams","Timber Timbre"
"297","0.0861","0.356","242253","0.567","0.0","0","0.137","-7.011","0","0.0798","135.553","5.0","0.116","1","The Hills","The Weeknd"
"298","0.26","0.753","200213","0.9","0.000102","11","0.165","-1.866","0","0.0322","119.72","4.0","0.967","1","When They Fight, They Fight","Generationals"
"299","0.032","0.694","273949","0.789","0.00129","4","0.127","-5.201","0","0.0378","109.014","4.0","0.549","1","The River","Son Little"
"300","0.0356","0.483","229893","0.804","1.6e-06","8","0.0736","-3.452","1","0.0501","73.048","4.0","0.803","1","Rill Rill","Sleigh Bells"
"301","0.0453","0.878","372096","0.43","0.751","11","0.101","-8.445","0","0.0658","119.999","4.0","0.138","1","Awake","Sante"
"302","0.19","0.703","228040","0.412","5.26e-06","6","0.221","-9.827","0","0.0288","152.219","4.0","0.815","1","Johnny Was","Bob Marley & The Wailers"
"303","0.407","0.688","192040","0.488","0.0","11","0.43","-14.195","0","0.357","69.77","4.0","0.708","1","Monster Mash","Bobby ""Boris"" Pickett"
"304","0.854","0.316","659560","0.308","0.888","2","0.585","-15.944","1","0.0411","103.459","4.0","0.0933","1","Night on Bald Mountain","Modest Mussorgsky"
"305","0.153","0.725","230400","0.918","0.0328","10","0.113","-4.912","0","0.0676","125.009","4.0","0.191","1","Feel The Volume","Jauz"
"306","0.321","0.749","308947","0.422","0.155","1","0.11","-11.004","0","0.0733","98.82","4.0","0.587","1","Water Me","Theophilus London"
"307","0.00079","0.771","248991","0.248","0.1","5","0.341","-20.815","0","0.0802","139.937","4.0","0.281","1","Kathy Lee","Jessy Lanza"
"308","0.0259","0.69","225533","0.548","0.00243","10","0.106","-9.587","0","0.352","121.509","4.0","0.693","1","Love Buzz","Shocking Blue"
"309","0.058","0.648","201848","0.887","0.0","1","0.0382","-4.536","0","0.188","102.128","4.0","0.464","1","Beautiful Life","Statik Selektah"
"310","0.0498","0.403","274480","0.742","0.0","11","0.418","-5.889","0","0.338","90.336","4.0","0.734","1","Auditorium","Mos Def"
"311","0.0803","0.664","472013","0.727","0.000253","0","0.38","-8.738","1","0.263","77.92","4.0","0.527","1","Disco Devil","Lee ""Scratch"" Perry"
"312","0.118","0.704","288347","0.894","0.000115","6","0.386","-7.415","1","0.243","98.946","4.0","0.408","1","Frontier Psychiatrist","The Avalanches"
"313","0.00189","0.554","252140","0.749","0.39","10","0.124","-7.365","1","0.0266","168.045","4.0","0.824","1","Had Ten Dollaz","Cherry Glazerr"
"314","0.0174","0.446","241800","0.752","0.0","6","0.128","-6.088","1","0.368","96.318","4.0","0.585","1","Sometimes","Heems"
"315","0.124","0.612","265133","0.628","0.85","1","0.231","-7.82","1","0.0447","172.176","4.0","0.373","1","VHS Sex","Com Truise"
"316","0.00838","0.587","235440","0.866","3.55e-05","9","0.15","-6.444","1","0.0816","107.986","3.0","0.42","1","Ambling Alp","Yeasayer"
"317","0.429","0.551","141493","0.952","0.000686","7","0.0721","-4.886","1","0.0944","136.958","4.0","0.628","1","All Day And All Of The Night","The Kinks"
"318","0.419","0.331","133093","0.957","0.0","7","0.102","-6.101","0","0.0504","143.299","4.0","0.561","1","Strychnine","The Sonics"
"319","0.106","0.912","194040","0.317","0.000208","6","0.0723","-12.719","0","0.0378","99.346","4.0","0.949","1","Who Is He","Bill Withers"
"320","0.0211","0.697","236456","0.905","0.893","6","0.119","-7.787","0","0.0339","119.977","4.0","0.311","1","Acamar","Frankey"
"321","0.00799","0.883","382015","0.333","0.804","5","0.257","-17.848","0","0.053","121.099","4.0","0.964","1","It Looks Like Love","Goody Goody"
"322","0.00236","0.733","232375","0.87","0.00102","0","0.327","-6.199","1","0.0624","118.449","4.0","0.657","1","Freak Connection - Edit","Cerrone"
"323","0.0602","0.803","446307","0.579","0.000627","10","0.226","-11.156","0","0.059","108.567","4.0","0.726","1","I'll Be Good - 12"" Mix","Rene & Angela"
"324","0.219","0.698","223191","0.515","0.0","4","0.124","-13.029","1","0.0605","85.023","4.0","0.712","1","Here I Come","Barrington Levy"
"325","0.0138","0.677","144280","0.905","0.0","6","0.219","-4.597","1","0.0721","89.988","4.0","0.742","1","Swords","M.I.A."
"326","0.0169","0.648","197800","0.862","0.0","1","0.0937","-4.527","0","0.0777","127.857","4.0","0.176","1","Hands On The Wheel","ScHoolboy Q"
"327","0.315","0.65","190734","0.448","0.0","5","0.0931","-9.979","1","0.0947","85.045","4.0","0.193","1","Kush High","Eighty4 Fly"
"328","0.518","0.672","248372","0.527","0.26","9","0.0946","-12.702","0","0.111","87.996","4.0","0.356","1","Metele","Buscabulla"
"329","0.0567","0.838","194828","0.537","0.799","8","0.0991","-11.689","1","0.116","121.986","4.0","0.357","1","What I Might Do","Ben Pearce"
"330","0.0286","0.76","479547","0.391","0.00691","1","0.0582","-8.73","1","0.0353","116.873","4.0","0.965","1","Atomic Bomb","William Onyeabor"
"331","0.00909","0.646","279200","0.621","0.000124","0","0.249","-11.358","1","0.0747","90.986","4.0","0.408","1","World Restart","Kindness"
"332","0.0445","0.808","237853","0.687","0.3","9","0.0933","-8.668","1","0.0397","109.953","4.0","0.458","1","Swingin' Party","Kindness"
"333","0.119","0.716","263817","0.647","1.38e-05","1","0.121","-4.008","1","0.0345","131.04","4.0","0.159","1","Antidote","Travis Scott"
"334","0.0111","0.846","233387","0.501","0.00257","11","0.0883","-6.076","1","0.0334","118.001","4.0","0.825","1","Pieces","Tanlines"
"335","0.388","0.704","745653","0.942","0.0147","2","0.302","-5.115","0","0.171","131.69","4.0","0.584","1","Zombie","Fela Kuti"
"336","2.84e-06","0.305","97560","0.827","0.00245","5","0.335","-5.789","1","0.147","159.882","4.0","0.463","1","Time-Out","Terror Train"
"337","0.0115","0.82","349720","0.616","0.445","4","0.082","-8.427","0","0.0361","127.86","4.0","0.972","1","Let's Lovedance Tonight - Danny Krivit Re-edit - Dk Re-Edit","Gary's Gang"
"338","0.136","0.185","105858","0.89","0.0","2","0.777","-4.182","1","0.0524","163.315","4.0","0.322","1","I'm a Dildo","No Parents"
"339","0.00328","0.562","238457","0.801","0.0","11","0.605","-3.069","0","0.267","169.988","4.0","0.634","1","Do It","Tayyib Ali"
"340","0.376","0.565","217648","0.86","0.000121","11","0.119","-5.449","1","0.0285","95.019","4.0","0.782","1","Cadillac Girl","Only Real"
"341","0.196","0.464","199053","0.772","0.0088","2","0.0716","-5.046","0","0.0397","107.651","4.0","0.627","1","Today","Tom Scott"
"342","0.248","0.576","235187","0.602","0.000609","0","0.144","-6.591","0","0.315","141.345","4.0","0.57","1","The Buzz  - Bonus Track","Hermitude"
"343","0.0686","0.388","220467","0.598","0.0","4","0.657","-9.485","0","0.0296","154.78","4.0","0.641","1","I Choose You","Willie Hutch"
"344","0.602","0.637","156430","0.498","0.119","1","0.305","-9.367","1","0.0231","92.227","4.0","0.931","1","The Way You'd Love Her","Mac Demarco"
"345","0.0893","0.636","235813","0.72","0.0178","11","0.0868","-6.195","1","0.0432","124.944","4.0","0.444","1","Shooting Stars","Bag Raiders"
"346","0.000141","0.688","324437","0.587","0.92","2","0.0421","-8.521","1","0.046","125.012","4.0","0.757","1","Bloom - Lane 8 Remix","ODESZA"
"347","0.0469","0.766","237867","0.82","0.0","2","0.336","-5.851","1","0.124","117.012","4.0","0.401","1","Pacifier","Young Thug"
"348","0.133","0.402","206920","0.794","0.0","11","0.133","-3.982","0","0.125","195.058","3.0","0.706","1","Powerful","Major Lazer"
"349","0.157","0.599","218342","0.524","0.0","1","0.238","-8.036","1","0.13","83.013","4.0","0.44","1","Unbreakable","Janet Jackson"
"350","0.371","0.837","245581","0.492","0.0401","0","0.102","-7.792","1","0.354","85.951","4.0","0.407","1","It's Strange","Louis The Child"
"351","0.0124","0.612","231765","0.858","0.0","7","0.0984","-5.437","0","0.0478","145.306","4.0","0.451","1","Make Them Gold","CHVRCHES"
"352","0.19","0.63","348742","0.671","0.753","6","0.466","-7.727","0","0.0602","96.478","4.0","0.142","1","Don't Mean A Thing","Lapalux"
"353","0.0953","0.614","237073","0.858","0.0559","6","0.125","-7.068","0","0.097","164.025","4.0","0.477","1","White Lies - The Soundmen Remix","Max Frost"
"354","0.27","0.446","259765","0.89","0.661","7","0.451","-7.974","1","0.0308","170.002","4.0","0.503","1","Sophia So Far","Goodnight Radio"
"355","0.0846","0.481","263187","0.851","0.907","7","0.178","-4.528","1","0.127","174.144","4.0","0.852","1","Nimble Girl","Hotel Eden"
"356","0.00855","0.293","202160","0.792","0.0111","7","0.133","-3.747","1","0.0363","161.933","4.0","0.696","1","Grinder","Gary Clark Jr."
"357","0.128","0.889","272720","0.597","0.0004","9","0.0924","-7.301","0","0.374","119.999","4.0","0.261","1","Choices","E-40"
"358","0.088","0.673","347613","0.857","0.0108","4","0.0754","-7.493","0","0.0422","109.99","4.0","0.457","1","Two Brothers","Hanni El Khatib"
"359","0.0406","0.536","238893","0.922","8.92e-05","2","0.214","-6.247","1","0.0667","121.977","4.0","0.368","1","Walkabout","Atlas Sound"
"360","0.0377","0.575","215973","0.691","0.563","5","0.0657","-7.595","0","0.0301","131.588","4.0","0.718","1","Ferus Gallery","Allah-Las"
"361","0.021","0.571","237680","0.719","0.0","11","0.458","-7.206","0","0.0378","80.694","4.0","0.538","1","Everybody Loves The Sunshine","Roy Ayers Ubiquity"
"362","0.0466","0.784","252663","0.803","1.57e-05","9","0.0773","-3.458","0","0.0597","111.044","4.0","0.79","1","Number One","Tuxedo"
"363","0.16","0.746","179091","0.682","0.0","7","0.177","-6.353","1","0.117","98.977","4.0","0.836","1","Sick Beat","Kero Kero Bonito"
"364","0.00266","0.444","217733","0.498","0.0299","2","0.135","-7.631","1","0.199","119.914","4.0","0.294","1","She a Go","DJ Rashad"
"365","0.0833","0.736","218312","0.882","0.000349","11","0.354","-4.285","0","0.0398","126.012","4.0","0.512","1","Lost You","Zeds Dead"
"366","0.445","0.915","183159","0.54","3.63e-05","7","0.11","-6.578","1","0.0661","100.039","4.0","0.113","1","Norf Norf","Vince Staples"
"367","0.304","0.75","229588","0.835","0.0","4","0.165","-7.882","1","0.152","127.026","4.0","0.504","1","Eleven 11: / 11","Rob Curly"
"368","0.109","0.632","197963","0.519","0.0","1","0.122","-7.207","1","0.0265","99.999","4.0","0.602","1","Buffalo","Toro y Moi"
"369","0.0152","0.814","234640","0.83","0.36","10","0.0899","-5.766","0","0.0822","124.998","4.0","0.287","1","Talk About","Les Sins"
"370","0.273","0.893","142012","0.378","0.0","9","0.141","-7.324","1","0.305","119.969","4.0","0.642","1","Probably Nu It","Tree"
"371","0.0146","0.823","274320","0.768","1.03e-06","11","0.127","-6.21","1","0.0819","115.021","4.0","0.207","1","Mamacita","Travis Scott"
"372","0.0573","0.639","284080","0.749","0.0294","1","0.153","-5.916","0","0.0468","84.452","4.0","0.553","1","Star","Gary Clark Jr."
"373","0.726","0.49","289307","0.376","2.54e-05","11","0.0849","-13.463","0","0.0433","182.969","4.0","0.107","1","Gooey","Glass Animals"
"374","0.0487","0.289","273000","0.523","0.000293","6","0.0561","-9.531","1","0.0488","145.556","4.0","0.366","1","Walk On By - Single Version","Isaac Hayes"
"375","0.111","0.615","196817","0.781","0.0","5","0.373","-4.838","0","0.203","105.967","4.0","0.664","1","Omen - Radio Edit","Disclosure"
"376","0.0207","0.808","292373","0.41","0.364","9","0.0769","-12.428","1","0.0658","122.663","4.0","0.752","1","Champagne Coast","Blood Orange"
"377","0.102","0.775","423747","0.528","0.582","9","0.233","-7.756","1","0.0441","94.967","4.0","0.961","1","Running Back To You","The Juan Maclean"
"378","0.00757","0.393","261187","0.838","0.145","9","0.223","-3.815","1","0.0985","142.019","4.0","0.474","1","BKNY","Fat Tony"
"379","0.01","0.449","191425","0.416","0.122","0","0.0778","-5.571","1","0.0608","140.804","3.0","0.118","1","Pains","Silk Rhodes"
"380","2.24e-05","0.595","224094","0.549","0.835","4","0.274","-10.41","0","0.0339","122.199","4.0","0.131","1","Night Drive","Part Time"
"381","0.038","0.728","176675","0.62","0.0","2","0.342","-7.533","1","0.0434","81.998","4.0","0.904","1","Flex","Rich Homie Quan"
"382","0.765","0.561","213786","0.896","0.685","2","0.124","-4.903","1","0.0528","86.808","4.0","0.654","1","Indian Food","Dumbo Gets Mad"
"383","0.775","0.758","216234","0.343","0.0","1","0.11","-9.044","0","0.0402","99.995","4.0","0.218","1","Childs Play","SZA"
"384","0.000429","0.782","351707","0.938","0.121","10","0.118","-8.692","0","0.05","118.086","4.0","0.872","1","Lets Start the Dance","Bohannon"
"385","0.323","0.839","369067","0.48","0.0505","6","0.0758","-12.223","1","0.113","120.973","4.0","0.45","1","Rollerskate","Matias Aguayo"
"386","0.0301","0.226","247027","0.261","0.0677","2","0.0628","-11.276","1","0.0339","108.915","4.0","0.0795","1","Outro","M83"
