"","Date","AveragePrice","Total Volume","4046","4225","4770","Total Bags","Small Bags","Large Bags","XLarge Bags","type","year","region"
"12","2015-10-04T00:00:00","1.12","59496.33","35154.43","10821.85","7551.63","5968.42","5462.15","504.65","1.62","conventional","2015-01-01T00:00:00","Boise"
"13","2015-09-27T00:00:00","0.99","64187.8","47007.35","5754.04","3663.3","7763.11","7596.64","160.0","6.47","conventional","2015-01-01T00:00:00","Boise"
"14","2015-09-20T00:00:00","1.03","73952.9","34826.9","21592.13","6640.07","10893.8","10601.02","273.41","19.37","conventional","2015-01-01T00:00:00","Boise"
"15","2015-09-13T00:00:00","1.08","64208.84","45738.83","4393.9","6593.46","7482.65","7482.65","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"16","2015-09-06T00:00:00","1.16","64464.61","44134.65","5402.17","7991.75","6936.04","6934.43","0.0","1.61","conventional","2015-01-01T00:00:00","Boise"
"17","2015-08-30T00:00:00","1.19","60099.83","40926.77","5809.92","7922.58","5440.56","5440.56","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"18","2015-08-23T00:00:00","1.05","70773.76","44059.22","14861.33","4433.12","7420.09","7420.09","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"19","2015-08-16T00:00:00","1.12","64001.61","46189.28","5258.21","6457.21","6096.91","6090.51","0.0","6.4","conventional","2015-01-01T00:00:00","Boise"
"20","2015-08-09T00:00:00","1.1","61286.98","44739.54","5034.0","3931.19","7582.25","7568.92","13.33","0.0","conventional","2015-01-01T00:00:00","Boise"
"21","2015-08-02T00:00:00","1.07","67763.91","51151.27","5140.89","5435.36","6036.39","5987.5","48.89","0.0","conventional","2015-01-01T00:00:00","Boise"
"22","2015-07-26T00:00:00","1.07","67826.07","50978.38","4856.27","5479.57","6511.85","6358.04","153.81","0.0","conventional","2015-01-01T00:00:00","Boise"
"23","2015-07-19T00:00:00","1.09","63958.04","45921.6","5300.3","5565.17","7170.97","6354.45","816.52","0.0","conventional","2015-01-01T00:00:00","Boise"
"24","2015-07-12T00:00:00","1.05","74677.72","51828.75","5802.65","7474.4","9571.92","8335.04","1236.88","0.0","conventional","2015-01-01T00:00:00","Boise"
"25","2015-07-05T00:00:00","1.15","85044.45","61949.73","8022.13","8434.98","6637.61","6557.06","80.55","0.0","conventional","2015-01-01T00:00:00","Boise"
"26","2015-06-28T00:00:00","1.04","75280.41","59111.33","6573.26","3974.75","5621.07","5619.44","0.0","1.63","conventional","2015-01-01T00:00:00","Boise"
"27","2015-06-21T00:00:00","1.06","81397.07","52790.21","15444.74","5875.85","7286.27","7021.56","0.0","264.71","conventional","2015-01-01T00:00:00","Boise"
"28","2015-06-14T00:00:00","0.99","87607.71","58791.25","17880.43","3135.99","7800.04","7800.04","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"29","2015-06-07T00:00:00","1.12","80751.29","61245.49","7237.55","6655.69","5612.56","5603.8","8.76","0.0","conventional","2015-01-01T00:00:00","Boise"
"30","2015-05-31T00:00:00","0.97","76689.38","57373.57","7421.36","4028.3","7866.15","7860.31","5.84","0.0","conventional","2015-01-01T00:00:00","Boise"
"31","2015-05-24T00:00:00","1.03","83209.77","54825.95","14839.33","6037.23","7507.26","7469.51","0.0","37.75","conventional","2015-01-01T00:00:00","Boise"
"32","2015-05-17T00:00:00","0.96","77987.53","61319.66","7393.99","2919.87","6354.01","6345.82","0.0","8.19","conventional","2015-01-01T00:00:00","Boise"
"33","2015-05-10T00:00:00","1.06","95788.53","62505.3","15896.54","7891.16","9495.53","9453.06","0.0","42.47","conventional","2015-01-01T00:00:00","Boise"
"34","2015-05-03T00:00:00","1.0","85466.99","66880.12","7942.34","4289.72","6354.81","6349.93","0.0","4.88","conventional","2015-01-01T00:00:00","Boise"
"35","2015-04-26T00:00:00","0.96","88111.17","69544.59","7985.48","3401.65","7179.45","7174.6","0.0","4.85","conventional","2015-01-01T00:00:00","Boise"
"36","2015-04-19T00:00:00","0.99","89694.96","56843.62","21630.9","3260.22","7960.22","7953.8","0.0","6.42","conventional","2015-01-01T00:00:00","Boise"
"37","2015-04-12T00:00:00","1.19","66246.3","44469.15","8506.36","7523.01","5747.78","5747.78","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"38","2015-04-05T00:00:00","1.09","76704.46","57339.81","9060.49","3790.38","6513.78","6510.61","0.0","3.17","conventional","2015-01-01T00:00:00","Boise"
"39","2015-03-29T00:00:00","0.98","74543.98","59532.94","7119.52","3101.98","4789.54","4789.54","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"40","2015-03-22T00:00:00","1.17","61419.11","44227.33","6589.77","7290.24","3311.77","3311.77","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"41","2015-03-15T00:00:00","1.0","65918.28","51472.29","7018.29","2981.8","4445.9","4445.9","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"42","2015-03-08T00:00:00","1.14","65350.24","45879.84","7206.22","7403.75","4860.43","4860.43","0.0","0.0","conventional","2015-01-01T00:00:00","Boise"
"43","2015-03-01T00:00:00","1.06","75046.37","40578.0","23738.56","3491.83","7237.98","6478.75","759.23","0.0","conventional","2015-01-01T00:00:00","Boise"
"44","2015-02-22T00:00:00","0.99","76836.1","50872.0","16374.74","2122.09","7467.27","7235.2","232.07","0.0","conventional","2015-01-01T00:00:00","Boise"
"45","2015-02-15T00:00:00","1.14","61221.98","41547.87","7840.31","6492.94","5340.86","3647.52","1693.34","0.0","conventional","2015-01-01T00:00:00","Boise"
"46","2015-02-08T00:00:00","1.07","69970.75","54229.34","9647.24","3047.0","3047.17","1373.42","1673.75","0.0","conventional","2015-01-01T00:00:00","Boise"
"47","2015-02-01T00:00:00","0.91","113578.24","67496.3","36532.33","2904.77","6644.84","4867.26","1777.58","0.0","conventional","2015-01-01T00:00:00","Boise"
"48","2015-01-25T00:00:00","1.03","66069.21","51922.06","7555.95","2061.16","4530.04","2009.53","2520.51","0.0","conventional","2015-01-01T00:00:00","Boise"
"49","2015-01-18T00:00:00","1.08","62870.49","50354.95","6342.37","2257.23","3915.94","1119.18","2796.76","0.0","conventional","2015-01-01T00:00:00","Boise"
"50","2015-01-11T00:00:00","1.18","57355.52","38112.34","10997.54","3321.89","4923.75","3295.11","1628.64","0.0","conventional","2015-01-01T00:00:00","Boise"
"51","2015-01-04T00:00:00","1.01","80034.32","44562.12","24964.23","2752.35","7755.62","6064.3","1691.32","0.0","conventional","2015-01-01T00:00:00","Boise"
"0","2015-12-27T00:00:00","1.13","450816.39","3886.27","346964.7","13952.56","86012.86","85913.6","99.26","0.0","conventional","2015-01-01T00:00:00","Boston"
"1","2015-12-20T00:00:00","1.07","489802.88","4912.37","390100.99","5887.72","88901.8","88768.47","133.33","0.0","conventional","2015-01-01T00:00:00","Boston"
"2","2015-12-13T00:00:00","1.01","549945.76","4641.02","455362.38","219.4","89722.96","89523.38","199.58","0.0","conventional","2015-01-01T00:00:00","Boston"
"3","2015-12-06T00:00:00","1.02","488679.31","5126.32","407520.22","142.99","75889.78","75666.22","223.56","0.0","conventional","2015-01-01T00:00:00","Boston"
"4","2015-11-29T00:00:00","1.19","350559.81","3609.25","272719.08","105.86","74125.62","73864.52","261.1","0.0","conventional","2015-01-01T00:00:00","Boston"
"5","2015-11-22T00:00:00","1.07","466759.99","4457.62","383420.46","233.74","78648.17","78161.82","486.35","0.0","conventional","2015-01-01T00:00:00","Boston"
"6","2015-11-15T00:00:00","1.05","513738.98","5310.32","420936.8","139.71","87352.15","85604.19","1747.96","0.0","conventional","2015-01-01T00:00:00","Boston"
"7","2015-11-08T00:00:00","1.04","641759.57","5304.09","542880.92","231.74","93342.82","88265.25","5077.57","0.0","conventional","2015-01-01T00:00:00","Boston"
"8","2015-11-01T00:00:00","1.06","553096.84","4886.14","449532.49","170.29","98507.92","93443.08","5064.84","0.0","conventional","2015-01-01T00:00:00","Boston"
"9","2015-10-25T00:00:00","1.02","534249.47","4005.39","430725.78","191.31","99326.99","94581.94","4745.05","0.0","conventional","2015-01-01T00:00:00","Boston"
"10","2015-10-18T00:00:00","0.94","725296.29","6409.86","627503.98","332.87","91049.58","86046.25","5003.33","0.0","conventional","2015-01-01T00:00:00","Boston"
"11","2015-10-11T00:00:00","1.14","485706.68","5145.86","378295.9","355.03","101909.89","97513.23","4396.66","0.0","conventional","2015-01-01T00:00:00","Boston"
"12","2015-10-04T00:00:00","1.07","536479.42","5804.31","427358.64","277.56","103038.91","97207.43","5831.48","0.0","conventional","2015-01-01T00:00:00","Boston"
"13","2015-09-27T00:00:00","1.07","553307.04","5210.84","463079.81","289.49","84726.9","82123.56","2603.34","0.0","conventional","2015-01-01T00:00:00","Boston"
"14","2015-09-20T00:00:00","1.15","498640.23","4376.74","398673.48","418.46","95171.55","91612.66","3558.89","0.0","conventional","2015-01-01T00:00:00","Boston"
"15","2015-09-13T00:00:00","1.03","655682.95","5422.29","560792.23","353.77","89114.66","84843.55","4271.11","0.0","conventional","2015-01-01T00:00:00","Boston"
"16","2015-09-06T00:00:00","1.11","577774.74","4237.44","477867.83","496.62","95172.85","94558.41","614.44","0.0","conventional","2015-01-01T00:00:00","Boston"
"17","2015-08-30T00:00:00","1.13","526664.87","4177.03","438502.9","554.04","83430.9","83242.01","188.89","0.0","conventional","2015-01-01T00:00:00","Boston"
"18","2015-08-23T00:00:00","1.07","589471.32","4744.11","488292.1","608.61","95826.5","95585.38","241.12","0.0","conventional","2015-01-01T00:00:00","Boston"
"19","2015-08-16T00:00:00","1.15","565795.06","4460.85","464476.33","748.65","96109.23","95887.01","222.22","0.0","conventional","2015-01-01T00:00:00","Boston"
"20","2015-08-09T00:00:00","1.07","690517.19","4173.23","590998.11","827.06","94518.79","94287.69","231.1","0.0","conventional","2015-01-01T00:00:00","Boston"
"21","2015-08-02T00:00:00","1.17","571994.5","4442.2","468591.76","1451.95","97508.59","97214.15","294.44","0.0","conventional","2015-01-01T00:00:00","Boston"
"22","2015-07-26T00:00:00","1.28","500233.69","4299.27","393281.62","1957.86","100694.94","100466.86","228.08","0.0","conventional","2015-01-01T00:00:00","Boston"
"23","2015-07-19T00:00:00","1.18","597168.12","4720.08","477629.8","5071.77","109746.47","109519.0","227.47","0.0","conventional","2015-01-01T00:00:00","Boston"
"24","2015-07-12T00:00:00","1.14","634515.74","5332.07","471639.53","9361.55","148182.59","146946.54","1236.05","0.0","conventional","2015-01-01T00:00:00","Boston"
"25","2015-07-05T00:00:00","1.27","582909.73","4743.46","418251.03","11053.82","148861.42","145982.99","2878.43","0.0","conventional","2015-01-01T00:00:00","Boston"
"26","2015-06-28T00:00:00","1.25","560494.92","4688.28","403230.6","9120.3","143455.74","142574.63","881.11","0.0","conventional","2015-01-01T00:00:00","Boston"
"27","2015-06-21T00:00:00","1.24","543504.66","3582.45","404908.53","8899.2","126114.48","125821.15","293.33","0.0","conventional","2015-01-01T00:00:00","Boston"
"28","2015-06-14T00:00:00","1.08","684346.48","5104.19","521254.77","6545.42","151442.1","151258.77","183.33","0.0","conventional","2015-01-01T00:00:00","Boston"
"29","2015-06-07T00:00:00","1.25","562542.86","4034.11","421007.42","93.05","137408.28","137224.94","183.34","0.0","conventional","2015-01-01T00:00:00","Boston"
"30","2015-05-31T00:00:00","1.26","565160.95","4128.35","418105.36","108.6","142818.64","142515.32","303.32","0.0","conventional","2015-01-01T00:00:00","Boston"
"31","2015-05-24T00:00:00","1.14","633521.98","4601.66","490485.76","276.82","138157.74","137769.31","388.43","0.0","conventional","2015-01-01T00:00:00","Boston"
"32","2015-05-17T00:00:00","1.26","534488.54","4285.68","380514.08","162.66","149526.12","147667.72","1858.4","0.0","conventional","2015-01-01T00:00:00","Boston"
"33","2015-05-10T00:00:00","1.14","625558.14","4601.5","476827.52","131.47","143997.65","141309.43","2688.22","0.0","conventional","2015-01-01T00:00:00","Boston"
"34","2015-05-03T00:00:00","1.17","552368.94","3828.64","429586.28","239.76","118714.26","115148.87","3565.39","0.0","conventional","2015-01-01T00:00:00","Boston"
"35","2015-04-26T00:00:00","1.28","465911.37","3915.3","352464.49","131.46","109400.12","106866.42","2533.7","0.0","conventional","2015-01-01T00:00:00","Boston"
"36","2015-04-19T00:00:00","1.15","504619.83","4013.71","384880.49","162.91","115562.72","114562.17","1000.55","0.0","conventional","2015-01-01T00:00:00","Boston"
"37","2015-04-12T00:00:00","1.26","408485.16","3575.89","294164.23","106.09","110638.95","108644.33","1994.62","0.0","conventional","2015-01-01T00:00:00","Boston"
"38","2015-04-05T00:00:00","1.27","449818.01","3657.54","330424.74","99.92","115635.81","113541.34","1948.64","145.83","conventional","2015-01-01T00:00:00","Boston"
"39","2015-03-29T00:00:00","1.19","453631.25","3619.31","339299.3","151.36","110561.28","108838.11","1723.17","0.0","conventional","2015-01-01T00:00:00","Boston"
"40","2015-03-22T00:00:00","1.18","453173.22","5956.18","344396.92","155.94","102664.18","102204.17","460.01","0.0","conventional","2015-01-01T00:00:00","Boston"
"41","2015-03-15T00:00:00","1.25","417750.36","6085.75","308996.7","111.59","102556.32","101931.87","624.45","0.0","conventional","2015-01-01T00:00:00","Boston"
"42","2015-03-08T00:00:00","1.17","408403.96","3425.53","290512.65","78.96","114386.82","113811.26","575.56","0.0","conventional","2015-01-01T00:00:00","Boston"
"43","2015-03-01T00:00:00","1.11","485736.1","4106.42","383573.77","192.98","97862.93","97423.17","439.76","0.0","conventional","2015-01-01T00:00:00","Boston"
"44","2015-02-22T00:00:00","1.23","355432.28","3232.68","251341.3","142.33","100715.97","100498.19","217.78","0.0","conventional","2015-01-01T00:00:00","Boston"
"45","2015-02-15T00:00:00","1.2","399883.99","3794.97","281106.45","143.41","114839.16","114283.61","555.55","0.0","conventional","2015-01-01T00:00:00","Boston"
"46","2015-02-08T00:00:00","1.04","609985.34","7653.19","495731.7","383.73","106216.72","105403.38","813.34","0.0","conventional","2015-01-01T00:00:00","Boston"
"47","2015-02-01T00:00:00","1.22","490022.14","6082.88","373452.06","272.81","110214.39","109900.93","313.46","0.0","conventional","2015-01-01T00:00:00","Boston"
"48","2015-01-25T00:00:00","1.17","409343.56","4730.77","288094.65","45.98","116472.16","115538.05","934.11","0.0","conventional","2015-01-01T00:00:00","Boston"
"49","2015-01-18T00:00:00","1.23","401331.33","4383.76","287778.52","132.53","109036.52","108668.74","367.78","0.0","conventional","2015-01-01T00:00:00","Boston"
"50","2015-01-11T00:00:00","1.1","437771.89","5548.11","320577.36","121.81","111524.61","111192.88","331.73","0.0","conventional","2015-01-01T00:00:00","Boston"
"51","2015-01-04T00:00:00","1.02","491738.0","7193.87","396752.18","128.82","87663.13","87406.84","256.29","0.0","conventional","2015-01-01T00:00:00","Boston"
"0","2015-12-27T00:00:00","1.35","96233.08","1367.81","39542.83","85.76","55236.68","55236.68","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"1","2015-12-20T00:00:00","1.37","90867.51","1164.92","38430.71","106.67","51165.21","51165.21","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"2","2015-12-13T00:00:00","1.35","98473.23","1421.12","40783.22","66.45","56202.44","56202.44","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"3","2015-12-06T00:00:00","1.23","108457.82","1737.71","58197.34","167.12","48355.65","48355.65","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"4","2015-11-29T00:00:00","1.39","79973.14","1514.69","35682.71","113.49","42662.25","42662.25","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"5","2015-11-22T00:00:00","1.4","90242.31","1711.77","38780.66","107.53","49642.35","49642.35","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"6","2015-11-15T00:00:00","1.36","99703.72","1803.78","41457.12","107.48","56335.34","55593.12","742.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"7","2015-11-08T00:00:00","1.3","111038.95","1288.83","49507.25","55.0","60187.87","58885.65","1302.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"8","2015-11-01T00:00:00","1.23","118541.11","2181.17","61874.92","186.4","54298.62","52956.4","1342.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"9","2015-10-25T00:00:00","1.36","99554.55","1545.57","36645.91","79.64","61283.43","59381.21","1902.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"10","2015-10-18T00:00:00","1.29","106083.75","1536.35","40701.65","58.28","63787.47","62627.47","1160.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"11","2015-10-11T00:00:00","1.3","109153.84","2170.49","50862.0","96.18","56025.17","54829.61","1195.56","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"12","2015-10-04T00:00:00","1.33","98900.48","3020.03","38353.35","101.43","57425.67","56141.23","1284.44","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"13","2015-09-27T00:00:00","1.31","90745.72","1908.16","60292.79","106.47","28438.3","27767.19","671.11","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"14","2015-09-20T00:00:00","1.54","60624.47","1445.25","39831.66","88.61","19258.95","18437.84","821.11","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"15","2015-09-13T00:00:00","1.59","73043.2","1572.71","48468.73","134.33","22867.43","22421.87","445.56","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"16","2015-09-06T00:00:00","1.56","76139.58","1471.69","49388.48","173.32","25106.09","25092.76","13.33","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"17","2015-08-30T00:00:00","1.38","83731.42","1406.11","61600.62","241.67","20483.02","20483.02","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"18","2015-08-23T00:00:00","1.49","68953.29","1287.09","43655.31","170.47","23840.42","23840.42","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"19","2015-08-16T00:00:00","1.5","69798.09","1230.78","45937.58","258.0","22371.73","22371.73","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"20","2015-08-09T00:00:00","1.47","81830.13","1139.74","56289.28","349.19","24051.92","24051.92","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"21","2015-08-02T00:00:00","1.47","78162.92","1447.81","44620.7","471.55","31622.86","31622.86","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"22","2015-07-26T00:00:00","1.39","91825.07","1679.28","45615.48","741.77","43788.54","43788.54","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"23","2015-07-19T00:00:00","1.36","128846.15","1165.75","54492.85","2205.14","70982.41","70982.41","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"24","2015-07-12T00:00:00","1.45","127351.46","1119.38","47294.67","4714.73","74222.68","73796.01","426.67","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"25","2015-07-05T00:00:00","1.47","140413.9","1503.1","56925.46","6707.85","75277.49","74370.82","906.67","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"26","2015-06-28T00:00:00","1.36","137246.7","1235.69","51801.73","5397.32","78811.96","78749.74","62.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"27","2015-06-21T00:00:00","1.5","108655.36","1254.83","47845.57","5424.52","54130.44","54130.44","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"28","2015-06-14T00:00:00","1.34","149376.79","1183.9","48286.51","4432.54","95473.84","95473.84","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"29","2015-06-07T00:00:00","1.38","130908.11","779.02","57999.61","138.81","71990.67","71990.67","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"30","2015-05-31T00:00:00","1.4","130841.08","1039.49","54249.06","79.38","75473.15","75473.15","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"31","2015-05-24T00:00:00","1.43","121942.61","1033.76","55018.95","103.94","65785.96","65741.52","44.44","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"32","2015-05-17T00:00:00","1.35","137050.23","932.52","61668.49","56.53","74392.69","73414.91","977.78","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"33","2015-05-10T00:00:00","1.33","170547.18","1321.83","73754.3","185.16","95285.89","94832.56","453.33","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"34","2015-05-03T00:00:00","1.42","136771.79","946.38","50266.22","81.86","85477.33","84332.05","1102.22","43.06","conventional","2015-01-01T00:00:00","BuffaloRochester"
"35","2015-04-26T00:00:00","1.41","136964.3","1117.56","49556.91","106.4","86183.43","85503.15","640.0","40.28","conventional","2015-01-01T00:00:00","BuffaloRochester"
"36","2015-04-19T00:00:00","1.42","139612.52","1021.72","52954.82","59.18","85576.8","85056.94","519.86","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"37","2015-04-12T00:00:00","1.42","118172.53","884.02","45443.61","92.75","71752.15","70938.4","813.75","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"38","2015-04-05T00:00:00","1.44","124145.62","969.27","51023.86","95.69","72056.8","71408.88","597.92","50.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"39","2015-03-29T00:00:00","1.39","119890.65","1352.63","48430.03","80.52","70027.47","69919.0","108.47","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"40","2015-03-22T00:00:00","1.4","119902.96","3090.55","45420.06","48.2","71344.15","71288.59","55.56","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"41","2015-03-15T00:00:00","1.47","103413.11","3500.48","45688.61","66.42","54157.6","54046.49","111.11","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"42","2015-03-08T00:00:00","1.35","125724.96","1072.46","61973.56","102.31","62576.63","62216.63","360.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"43","2015-03-01T00:00:00","1.43","112363.86","1032.92","41685.04","104.16","69541.74","69479.52","62.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"44","2015-02-22T00:00:00","1.41","109546.92","1709.23","45393.96","131.72","62312.01","61765.34","546.67","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"45","2015-02-15T00:00:00","1.44","100207.14","1520.76","43271.55","57.76","55357.07","55232.63","124.44","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"46","2015-02-08T00:00:00","1.36","132760.1","1822.41","66261.92","161.96","64513.81","63918.25","595.56","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"47","2015-02-01T00:00:00","1.33","153920.35","2117.73","64770.55","112.49","86919.58","86848.47","71.11","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"48","2015-01-25T00:00:00","1.5","114052.94","1321.19","54007.48","74.53","58649.74","57909.74","740.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"49","2015-01-18T00:00:00","1.52","107040.29","1625.26","61859.85","133.29","43421.89","43419.67","2.22","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"50","2015-01-11T00:00:00","1.54","106221.32","1642.25","50985.2","79.61","53514.26","53514.26","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"51","2015-01-04T00:00:00","1.4","116253.44","3267.97","55693.04","109.55","57182.88","57182.88","0.0","0.0","conventional","2015-01-01T00:00:00","BuffaloRochester"
"0","2015-12-27T00:00:00","0.9","5040365.47","1833946.59","1760956.02","232755.85","1212707.01","1090140.07","110737.35","11829.59","conventional","2015-01-01T00:00:00","California"
"1","2015-12-20T00:00:00","0.94","4695737.21","1676601.43","1543280.76","266689.82","1209165.2","1061703.58","136747.1","10714.52","conventional","2015-01-01T00:00:00","California"
"2","2015-12-13T00:00:00","0.87","5259354.3","1806690.08","1627240.76","232985.13","1592438.33","1404012.0","180150.37","8275.96","conventional","2015-01-01T00:00:00","California"
"3","2015-12-06T00:00:00","0.78","5775536.27","1943065.5","2100246.17","221957.26","1510267.34","1376640.91","126664.37","6962.06","conventional","2015-01-01T00:00:00","California"
"4","2015-11-29T00:00:00","0.91","4575710.62","1461699.38","1810202.7","222311.07","1081497.47","991568.84","82338.39","7590.24","conventional","2015-01-01T00:00:00","California"
"5","2015-11-22T00:00:00","0.92","4804278.16","1602215.57","1917124.52","215632.16","1069305.91","979612.52","82444.32","7249.07","conventional","2015-01-01T00:00:00","California"
"6","2015-11-15T00:00:00","0.83","5755190.69","2243013.44","2164098.99","195159.32","1152918.94","1091768.68","53797.92","7352.34","conventional","2015-01-01T00:00:00","California"
"7","2015-11-08T00:00:00","0.98","5148983.51","2317858.81","1758964.54","216523.58","855636.58","813006.4","36305.96","6324.22","conventional","2015-01-01T00:00:00","California"
"8","2015-11-01T00:00:00","0.95","5830427.96","2369824.75","2596785.28","211901.97","651915.96","626993.54","19804.69","5117.73","conventional","2015-01-01T00:00:00","California"
"9","2015-10-25T00:00:00","1.12","4592461.81","1733791.31","2025016.15","215622.63","618031.72","606392.86","7596.27","4042.59","conventional","2015-01-01T00:00:00","California"
"10","2015-10-18T00:00:00","1.07","4999031.79","1847991.31","2286235.79","217814.17","646990.52","633893.61","10780.32","2316.59","conventional","2015-01-01T00:00:00","California"
"11","2015-10-11T00:00:00","1.08","5063309.38","1757211.58","2530023.18","221032.74","555041.88","533478.03","18373.18","3190.67","conventional","2015-01-01T00:00:00","California"
"12","2015-10-04T00:00:00","1.02","4943781.29","1461112.39","2788317.94","222260.58","472090.38","442923.78","25572.26","3594.34","conventional","2015-01-01T00:00:00","California"
"13","2015-09-27T00:00:00","1.04","5216784.63","1860050.39","2635028.38","206460.07","515245.79","496867.66","13336.34","5041.79","conventional","2015-01-01T00:00:00","California"
"14","2015-09-20T00:00:00","1.14","4759791.13","1702965.49","2230693.51","273922.36","552209.77","529779.37","17303.91","5126.49","conventional","2015-01-01T00:00:00","California"
"15","2015-09-13T00:00:00","1.13","5106508.12","1863270.81","2388023.33","270794.34","584419.64","502056.88","76297.56","6065.2","conventional","2015-01-01T00:00:00","California"
"16","2015-09-06T00:00:00","1.09","5806392.78","2859325.91","2077193.6","240185.0","629688.27","591629.83","33545.37","4513.07","conventional","2015-01-01T00:00:00","California"
"17","2015-08-30T00:00:00","1.08","5647385.15","3104607.82","1660274.32","233027.36","649475.65","640600.64","5989.25","2885.76","conventional","2015-01-01T00:00:00","California"
"18","2015-08-23T00:00:00","1.18","5193221.0","2626977.95","1798911.33","222082.91","545248.81","535183.95","6573.5","3491.36","conventional","2015-01-01T00:00:00","California"
"19","2015-08-16T00:00:00","1.11","5616434.08","3098708.55","1731349.0","208724.73","577651.8","572197.46","2081.96","3372.38","conventional","2015-01-01T00:00:00","California"
"20","2015-08-09T00:00:00","1.1","6232081.27","3260775.73","2196704.97","193831.6","580768.97","570728.54","7356.84","2683.59","conventional","2015-01-01T00:00:00","California"
"21","2015-08-02T00:00:00","1.16","5428238.87","2940145.82","1737845.94","183471.03","566776.08","559587.76","4953.57","2234.75","conventional","2015-01-01T00:00:00","California"
"22","2015-07-26T00:00:00","1.13","5557616.27","3112921.78","1636659.9","209427.05","598607.54","590750.1","5181.16","2676.28","conventional","2015-01-01T00:00:00","California"
"23","2015-07-19T00:00:00","1.18","5225200.52","2805887.74","1629871.75","188207.47","601233.56","577736.96","20673.8","2822.8","conventional","2015-01-01T00:00:00","California"
"24","2015-07-12T00:00:00","1.13","5451636.92","2747299.98","1923893.11","157478.05","622965.78","601358.64","18032.41","3574.73","conventional","2015-01-01T00:00:00","California"
"25","2015-07-05T00:00:00","1.12","6718011.83","3581149.88","2120303.06","254187.47","762371.42","731692.08","27317.19","3362.15","conventional","2015-01-01T00:00:00","California"
