"surgery","age","hospital_number","rectal_temp","pulse","respiratory_rate","temp_of_extremities","peripheral_pulse","mucous_membrane","capillary_refill_time","pain","peristalsis","abdominal_distention","nasogastric_tube","nasogastric_reflux","nasogastric_reflux_ph","rectal_exam_feces","abdomen","packed_cell_volume","total_protein","abdomo_appearance","abdomo_protein","outcome","surgical_lesion","lesion_1","lesion_2","lesion_3","cp_data"
"yes","adult","528523","38.7","76","","normal","normal","bright_red","more_3_sec","mild_pain","hypomotile","slight","slight","less_1_liter","","absent","distend_small","50","8.0","","","lived","yes","2208","0","0","yes"
"yes","adult","534925","39.4","120","48","","","bright_red","less_3_sec","","hypomotile","moderate","","","","absent","","56","64.0","clear","2.0","euthanized","no","1400","0","0","no"
"yes","adult","527916","38.3","40","18","normal","normal","normal_pink","less_3_sec","mild_pain","hypermotile","","","","","increased","normal","43","5.9","clear","","lived","no","0","0","0","yes"
"no","adult","528299","","44","24","normal","normal","normal_pink","less_3_sec","mild_pain","hypomotile","","slight","","","","normal","","6.3","","","lived","no","3111","0","0","no"
"yes","adult","530254","38.4","104","40","normal","normal","pale_pink","less_3_sec","depressed","absent","slight","slight","more_1_liter","6.5","","distend_small","55","8.5","","","lived","yes","2124","0","0","no"
"yes","adult","535085","","65","24","","","","more_3_sec","extreme_pain","","severe","significant","","","","distend_large","","","","","euthanized","yes","3205","0","0","no"
"no","adult","532985","37.5","44","20","normal","normal","pale_pink","less_3_sec","","hypermotile","","","","","normal","","35","7.2","","","lived","no","0","0","0","no"
"no","adult","527677","39.0","86","16","cool","reduced","bright_red","","mild_pain","hypomotile","moderate","","less_1_liter","","","","68","5.8","serosanguious","6.0","died","yes","5400","0","0","yes"
"yes","adult","535292","38.5","129","48","cool","reduced","pale_pink","less_3_sec","depressed","absent","moderate","","more_1_liter","2.0","","","57","66.0","serosanguious","2.0","lived","yes","2206","0","0","no"
"yes","adult","529729","","104","","cool","reduced","bright_red","more_3_sec","depressed","absent","moderate","","more_1_liter","","absent","distend_small","69","8.6","cloudy","3.4","died","yes","2207","0","0","yes"
"no","adult","518476","","","","cool","absent","dark_cyanotic","","severe_pain","","severe","","","","","","","","","","died","yes","3400","0","0","yes"
"yes","adult","527929","","","","","","","","","","","","","","","","","","","","lived","yes","2208","0","0","no"
"yes","adult","535130","38.2","60","30","normal","normal","pale_pink","less_3_sec","mild_pain","hypomotile","","slight","","","decreased","other","48","66.0","","","lived","yes","6112","0","0","no"
"yes","adult","523190","","68","14","","","pale_cyanotic","less_3_sec","severe_pain","","","","","4.3","","","","","cloudy","2.8","died","yes","4205","0","0","yes"
"yes","adult","533968","","60","30","cool","reduced","pale_cyanotic","more_3_sec","extreme_pain","absent","severe","","","","absent","","45","70.0","serosanguious","2.0","lived","yes","6111","3111","0","no"
"no","adult","528151","38.5","100","","cool","reduced","bright_red","more_3_sec","severe_pain","hypomotile","severe","slight","","","absent","distend_large","","","","","euthanized","no","1111","0","0","yes"
"yes","adult","530239","38.4","84","30","cool","normal","bright_red","more_3_sec","severe_pain","hypomotile","moderate","slight","more_1_liter","6.5","absent","distend_small","47","7.5","serosanguious","","died","yes","2300","0","0","no"
"no","adult","528305","37.8","48","14","","","normal_pink","less_3_sec","mild_pain","","slight","","more_1_liter","5.3","normal","","35","7.5","","","lived","no","3111","0","0","yes"
"yes","adult","5279822","38.0","","24","cool","reduced","dark_cyanotic","more_3_sec","extreme_pain","","severe","","","","","","68","7.8","","","died","yes","2205","0","0","no"
"no","adult","534857","37.8","56","16","normal","normal","bright_pink","less_3_sec","depressed","hypermotile","","slight","","","normal","","44","68.0","clear","1.0","lived","no","0","0","0","no"
"no","adult","534053","38.2","68","32","warm","increased","bright_pink","less_3_sec","alert","hypermotile","","significant","","","normal","normal","43","65.0","","","lived","no","0","0","0","no"
"yes","adult","534833","38.5","120","60","cold","reduced","dark_cyanotic","more_3_sec","","hypomotile","","","","","","","54","","","","lived","yes","5400","0","0","no"
"yes","adult","5278331","39.3","64","90","warm","reduced","normal_pink","less_3_sec","","hypomotile","","","less_1_liter","","","","39","6.7","","","lived","yes","21110","0","0","no"
"yes","adult","527365","38.4","80","30","cold","reduced","normal_pink","less_3_sec","mild_pain","hypomotile","moderate","significant","more_1_liter","","absent","distend_large","32","6.1","serosanguious","4.3","lived","yes","7209","0","0","yes"
"yes","adult","533887","38.5","60","","normal","normal","","less_3_sec","","hypermotile","","","","","","","33","53.0","clear","","lived","yes","4111","0","0","no"
"yes","adult","5299603","38.3","60","16","cool","normal","normal_pink","less_3_sec","depressed","hypermotile","","slight","less_1_liter","3.0","normal","distend_small","30","6.0","clear","3.0","lived","yes","31110","0","0","no"
"yes","adult","528742","37.1","40","8","","normal","pale_cyanotic","less_3_sec","mild_pain","hypomotile","","","","","decreased","firm","23","6.7","serosanguious","","lived","yes","3133","0","0","yes"
"no","young","5287279","","100","44","warm","normal","normal_pink","less_3_sec","severe_pain","hypermotile","","","","","normal","","37","4.7","","","lived","no","7111","0","0","no"
"yes","adult","534788","38.2","48","18","normal","normal","normal_pink","less_3_sec","mild_pain","hypomotile","moderate","","less_1_liter","","absent","","48","74.0","clear","2.0","lived","yes","5111","0","0","no"
"yes","adult","529373","","60","48","cool","reduced","pale_cyanotic","more_3_sec","severe_pain","hypomotile","severe","","","","","","58","7.6","","","died","yes","3205","0","0","no"
"no","adult","534163","37.9","88","24","normal","normal","bright_pink","less_3_sec","depressed","normal","","","","","absent","normal","37","56.0","","","lived","no","0","0","0","no"
"no","adult","533697","38.0","44","12","cool","normal","normal_pink","","","hypermotile","slight","","","","normal","","42","64.0","","","lived","no","0","0","0","no"
"no","adult","529628","38.5","60","20","normal","normal","bright_red","more_3_sec","depressed","normal","","slight","","","increased","firm","63","7.5","cloudy","2.3","euthanized","no","300","0","0","yes"
"no","adult","521399","38.5","96","36","cool","reduced","","more_3_sec","depressed","absent","slight","","less_1_liter","","absent","distend_large","70","8.5","","","died","yes","1400","0","0","yes"
"no","adult","533885","38.3","60","20","normal","normal","normal_pink","more_3_sec","alert","hypomotile","","","","","decreased","","34","66.0","","","lived","no","0","0","0","no"
"no","adult","534157","38.5","60","40","cool","normal","bright_pink","less_3_sec","depressed","hypermotile","slight","","","","decreased","other","49","59.0","","","lived","no","0","0","0","no"
"yes","adult","528047","37.3","48","12","normal","","pale_pink","less_3_sec","mild_pain","hypermotile","moderate","slight","","","decreased","firm","40","6.6","cloudy","","lived","yes","3205","0","0","yes"
"yes","adult","528641","38.5","86","","normal","normal","pale_pink","less_3_sec","severe_pain","absent","moderate","slight","","","decreased","distend_large","45","7.4","clear","3.4","died","yes","3209","0","0","yes"
"yes","adult","534073","37.5","48","40","","","","","","","","","","","","distend_large","41","55.0","serosanguious","2.0","euthanized","yes","2208","0","0","no"
"no","adult","529685","37.2","36","9","normal","normal","normal_pink","less_3_sec","depressed","hypomotile","","slight","","","absent","normal","35","5.7","","","lived","no","31110","0","0","no"
"yes","adult","529528","39.2","","23","cool","normal","pale_pink","less_3_sec","severe_pain","absent","slight","slight","","","","","36","6.6","clear","3.0","lived","yes","3115","0","0","yes"
"no","adult","528151","38.5","100","","cool","reduced","bright_red","more_3_sec","severe_pain","hypomotile","severe","slight","","","absent","distend_large","","","","","euthanized","no","4124","0","0","no"
"yes","adult","535137","38.5","96","30","warm","reduced","pale_cyanotic","more_3_sec","severe_pain","absent","moderate","slight","","","decreased","distend_large","50","65.0","","","lived","yes","6111","3112","0","no"
"yes","adult","530297","","","","","","","","","","","","","","","","45","8.7","","","died","yes","2208","0","0","no"
"yes","adult","535338","37.8","88","80","cool","reduced","bright_red","more_3_sec","","hypomotile","moderate","slight","more_1_liter","","absent","distend_large","64","89.0","","","euthanized","yes","3205","0","0","no"
"no","adult","534478","37.5","44","10","cool","normal","normal_pink","less_3_sec","mild_pain","hypermotile","slight","slight","","","decreased","firm","43","51.0","clear","1.0","lived","no","0","0","0","no"
"yes","adult","530401","37.9","68","20","","normal","bright_pink","less_3_sec","depressed","absent","slight","","","","normal","distend_large","45","4.0","serosanguious","2.8","died","yes","5400","0","0","yes"
"yes","adult","529893","38.0","86","24","cold","reduced","pale_cyanotic","less_3_sec","depressed","absent","severe","","","","absent","distend_large","45","5.5","clear","10.1","died","yes","3111","0","0","yes"
"yes","young","5294369","38.9","120","30","normal","reduced","bright_pink","more_3_sec","mild_pain","hypomotile","moderate","significant","","3.0","","","47","6.3","clear","","lived","no","2124","0","0","no"
"yes","adult","528183","37.6","45","12","cool","normal","pale_pink","less_3_sec","","normal","slight","slight","","","normal","distend_small","39","7.0","cloudy","1.5","lived","yes","2112","0","0","yes"
"no","adult","529183","38.6","56","32","warm","normal","normal_pink","less_3_sec","alert","hypermotile","","slight","","","increased","","40","7.0","cloudy","2.1","lived","no","0","0","0","yes"
"yes","adult","529135","37.8","40","12","normal","normal","normal_pink","less_3_sec","alert","normal","","slight","","","normal","other","38","7.0","","","lived","yes","3111","0","0","no"
"no","adult","528977","","","","","","","","","","","","","","","","","","","","lived","no","0","0","0","no"
"yes","adult","5279441","38.0","76","18","","","","more_3_sec","","","","","","","","","71","11.0","","","lived","yes","2209","0","0","yes"
"yes","adult","535240","38.1","40","36","normal","increased","bright_pink","less_3_sec","depressed","normal","","","","","","","","","","","euthanized","yes","3112","0","0","no"
"yes","adult","529736","","52","28","cool","reduced","pale_cyanotic","less_3_sec","mild_pain","absent","moderate","slight","","","absent","distend_small","37","8.1","","","lived","yes","2111","0","0","no"
"yes","adult","535029","39.2","88","58","cold","absent","","more_3_sec","extreme_pain","absent","","","","","","","","","cloudy","2.0","euthanized","no","3205","0","0","no"
"yes","adult","535031","38.5","92","40","cold","reduced","","less_3_sec","depressed","absent","moderate","","","","absent","","46","67.0","cloudy","2.0","lived","yes","2208","0","0","no"
"yes","adult","528800","","112","13","cold","absent","pale_cyanotic","less_3_sec","depressed","hypomotile","","slight","","4.5","absent","distend_small","60","6.3","serosanguious","","lived","yes","2205","0","0","yes"
"yes","adult","528178","37.7","66","12","normal","normal","pale_pink","less_3_sec","mild_pain","hypomotile","slight","slight","","","absent","distend_small","31.5","6.2","cloudy","1.6","lived","yes","2208","0","0","yes"
"yes","adult","535392","38.8","50","14","normal","normal","normal_pink","less_3_sec","mild_pain","hypermotile","","","","","decreased","distend_large","38","58.0","","","lived","yes","3111","0","0","no"
"no","adult","528931","38.4","54","24","normal","normal","normal_pink","less_3_sec","alert","hypomotile","","slight","","","decreased","other","49","7.2","clear","8.0","lived","no","3111","0","0","yes"
"yes","adult","528503","39.2","120","20","cold","reduced","bright_red","more_3_sec","depressed","hypomotile","moderate","","more_1_liter","","","distend_small","60","8.8","serosanguious","","died","yes","2205","0","0","no"
"yes","young","5289419","","","","","","","","","","","","","","","","45","6.5","cloudy","","lived","yes","9000","0","0","yes"
"yes","adult","535196","37.3","90","40","cool","","dark_cyanotic","more_3_sec","extreme_pain","absent","moderate","slight","less_1_liter","","normal","distend_large","65","50.0","serosanguious","2.0","euthanized","yes","3205","0","0","no"
"yes","young","534597","38.5","120","70","","","","","","hypermotile","","slight","","","normal","","35","54.0","clear","1.0","lived","yes","4205","3111","2209","no"
"yes","adult","534280","38.5","104","40","cool","reduced","","less_3_sec","severe_pain","hypomotile","severe","","","","","","","","","","lived","yes","2124","0","0","no"
"no","adult","530028","39.5","92","28","cool","reduced","dark_cyanotic","less_3_sec","extreme_pain","absent","","","more_1_liter","","absent","","72","6.4","","3.6","died","no","3300","0","0","no"
"yes","adult","5262543","38.5","30","18","","","","","","","","","","","","","40","7.7","","","lived","yes","2113","0","0","no"
"yes","adult","530526","38.3","72","30","cold","reduced","pale_pink","more_3_sec","mild_pain","hypomotile","moderate","slight","","","decreased","distend_large","43","7.0","cloudy","3.9","lived","yes","3113","0","0","yes"
"no","adult","528729","37.5","48","30","cold","normal","pale_pink","less_3_sec","","normal","","","","","normal","normal","48","8.6","","","lived","no","400","0","0","no"
"yes","adult","528469","38.1","52","24","normal","normal","bright_red","less_3_sec","severe_pain","hypomotile","","slight","more_1_liter","7.0","normal","","54","7.5","cloudy","2.6","died","yes","2206","0","0","yes"
"no","adult","528179","38.2","42","26","normal","normal","normal_pink","less_3_sec","mild_pain","hypermotile","slight","","","","normal","","36","6.9","","","lived","no","3111","0","0","no"
"no","adult","533750","37.9","54","42","warm","normal","bright_red","less_3_sec","mild_pain","hypermotile","","","","","","other","47","54.0","serosanguious","1.0","lived","no","0","0","0","no"
"no","adult","528702","36.1","88","","cool","reduced","pale_pink","less_3_sec","mild_pain","hypomotile","slight","slight","more_1_liter","","","distend_small","45","7.0","serosanguious","4.8","euthanized","yes","2209","0","0","yes"
"yes","adult","534183","38.1","70","22","","normal","","less_3_sec","extreme_pain","hypomotile","","","","","","distend_large","36","65.0","","","euthanized","yes","3205","0","0","no"
"yes","adult","529160","38.0","90","30","cold","reduced","pale_cyanotic","more_3_sec","extreme_pain","absent","severe","","","","absent","distend_large","55","6.1","","","died","yes","3205","0","0","no"
"yes","adult","529045","38.2","52","16","normal","normal","bright_pink","less_3_sec","alert","normal","","","","","normal","","43","8.1","","","lived","no","0","0","0","yes"
"yes","adult","530354","","36","32","normal","normal","pale_cyanotic","less_3_sec","extreme_pain","hypomotile","moderate","slight","more_1_liter","4.0","","distend_small","41","5.9","","","died","yes","2205","0","0","no"
"yes","adult","5281091","38.4","92","20","normal","","","more_3_sec","","hypomotile","moderate","","","","normal","","","","","","lived","yes","2208","0","0","yes"
"yes","young","5291409","38.2","124","88","normal","reduced","bright_pink","less_3_sec","depressed","hypomotile","severe","","","","","","47","8.0","clear","","lived","yes","9400","0","0","yes"
"no","adult","528904","","96","","cool","reduced","pale_pink","more_3_sec","extreme_pain","absent","severe","","","","absent","distend_large","60","","","","died","yes","41110","0","0","no"
"yes","adult","530366","37.6","68","32","cool","","pale_pink","less_3_sec","severe_pain","normal","severe","slight","less_1_liter","6.5","normal","distend_large","47","7.2","clear","","lived","yes","3209","0","0","no"
"yes","adult","530170","38.1","88","24","cool","reduced","pale_cyanotic","less_3_sec","extreme_pain","absent","moderate","slight","","","decreased","distend_small","41","4.6","","","died","yes","2209","0","0","no"
"yes","adult","527709","38.0","108","60","warm","reduced","pale_cyanotic","less_3_sec","severe_pain","hypomotile","moderate","slight","","","decreased","distend_small","","","serosanguious","","lived","yes","2205","0","0","no"
"no","adult","528169","38.2","48","","warm","","normal_pink","more_3_sec","mild_pain","hypomotile","","slight","","","","other","34","6.6","","","lived","no","3111","0","0","no"
"yes","adult","535043","39.3","100","51","cold","absent","dark_cyanotic","less_3_sec","depressed","absent","","","more_1_liter","2.0","","distend_small","66","13.0","serosanguious","2.0","euthanized","yes","2113","0","0","no"
"no","adult","527940","36.6","42","18","cool","reduced","bright_pink","less_3_sec","alert","absent","","","","","","distend_large","52","7.1","","","died","yes","5111","0","0","no"
"yes","young","5291719","38.8","124","36","cool","normal","bright_pink","less_3_sec","depressed","hypomotile","severe","","","","absent","distend_small","50","7.6","serosanguious","","died","yes","2208","0","0","yes"
"no","adult","530561","","112","24","cool","reduced","pale_cyanotic","more_3_sec","extreme_pain","absent","slight","","","","absent","","40","5.3","serosanguious","2.6","lived","no","400","0","0","yes"
"yes","adult","533738","","80","","cool","reduced","pale_pink","less_3_sec","severe_pain","absent","severe","","","","absent","distend_large","43","70.0","","","lived","yes","3111","0","0","no"
"yes","young","5294539","38.8","184","84","normal","","normal_pink","less_3_sec","severe_pain","hypermotile","moderate","","","","increased","","33","3.3","","","died","yes","7111","0","0","no"
"yes","adult","533871","37.5","72","","warm","normal","normal_pink","less_3_sec","depressed","hypermotile","","","","","normal","","35","65.0","cloudy","2.0","euthanized","yes","7209","0","0","no"
"yes","adult","529812","38.7","96","28","cool","reduced","pale_cyanotic","less_3_sec","","absent","","","more_1_liter","7.5","","","64","9.0","","","died","yes","2205","0","0","yes"
"no","adult","534719","37.5","52","12","normal","normal","normal_pink","less_3_sec","depressed","hypomotile","slight","slight","","","decreased","distend_large","36","61.0","clear","1.0","lived","no","0","0","0","no"
"yes","adult","527734","40.8","72","42","cool","reduced","normal_pink","less_3_sec","depressed","hypomotile","","slight","","","","","54","7.4","serosanguious","","died","yes","11400","0","0","yes"
"no","adult","534933","38.0","40","25","","normal","normal_pink","less_3_sec","severe_pain","hypomotile","slight","","","","absent","","37","69.0","","","lived","no","0","0","0","no"
"no","adult","529296","38.4","48","16","warm","normal","normal_pink","less_3_sec","alert","","slight","slight","","","","other","39","6.5","","","lived","no","3111","0","0","yes"
"no","young","5305629","38.6","88","28","","","","","","","","","","","","","35","5.9","","","lived","no","0","0","0","no"
"yes","adult","528743","37.1","75","36","","","pale_pink","more_3_sec","severe_pain","absent","slight","slight","more_1_liter","5.0","absent","distend_small","48","7.4","serosanguious","3.2","died","yes","12208","0","0","yes"
"yes","adult","530478","38.3","44","21","cool","normal","bright_pink","less_3_sec","mild_pain","hypomotile","moderate","slight","","","normal","distend_large","44","6.5","cloudy","4.4","lived","yes","2209","0","0","yes"
"no","adult","528590","","56","68","cool","normal","normal_pink","less_3_sec","mild_pain","hypomotile","","slight","","","normal","","40","6.0","","","euthanized","yes","5206","0","0","no"
"no","adult","529865","38.6","68","20","warm","normal","pale_pink","less_3_sec","mild_pain","hypomotile","slight","","","","normal","distend_large","38","6.5","clear","","lived","no","5124","0","0","yes"
"no","adult","527829","38.3","54","18","cool","normal","bright_pink","less_3_sec","depressed","hypomotile","slight","","more_1_liter","5.4","","distend_small","44","7.2","serosanguious","","lived","no","2124","0","0","yes"
"yes","adult","534403","38.2","42","20","","","normal_pink","less_3_sec","","hypomotile","","","","","decreased","","47","60.0","","","lived","no","0","0","0","no"
"yes","adult","527883","39.3","64","90","warm","reduced","normal_pink","less_3_sec","","hypomotile","","","less_1_liter","6.5","normal","distend_large","39","6.7","","","lived","yes","31110","0","0","no"
"yes","adult","528570","37.5","60","50","cool","reduced","normal_pink","less_3_sec","mild_pain","hypomotile","slight","slight","less_1_liter","3.5","decreased","distend_small","35","6.5","","","died","yes","2209","0","0","no"
"yes","adult","534626","37.7","80","","cool","reduced","dark_cyanotic","less_3_sec","extreme_pain","absent","","slight","more_1_liter","","decreased","normal","50","55.0","serosanguious","2.0","lived","yes","4206","0","0","no"
"yes","adult","529796","","100","30","cool","reduced","pale_cyanotic","more_3_sec","extreme_pain","absent","severe","significant","more_1_liter","","absent","distend_small","52","6.6","","","lived","yes","2124","0","0","no"
"yes","adult","528638","37.7","120","28","cool","reduced","pale_pink","less_3_sec","extreme_pain","hypomotile","moderate","","","","","","65","7.0","serosanguious","","died","yes","4205","0","0","yes"
"yes","adult","534624","","76","","","reduced","","","","absent","severe","","","","","distend_large","","","","","euthanized","yes","11124","0","0","no"
"yes","young","5297159","38.8","150","50","normal","reduced","dark_cyanotic","more_3_sec","extreme_pain","hypomotile","slight","","","","","","50","6.2","","","died","yes","4207","0","0","no"
"yes","adult","534787","38.0","36","16","cool","normal","normal_pink","less_3_sec","severe_pain","normal","slight","significant","more_1_liter","2.0","decreased","","37","75.0","cloudy","1.0","euthanized","no","3111","0","0","no"
"no","adult","528620","36.9","50","40","warm","reduced","pale_pink","less_3_sec","alert","hypomotile","slight","significant","","7.0","","","37.5","6.5","","","lived","no","3111","0","0","no"
"no","adult","528019","37.8","40","16","normal","normal","normal_pink","less_3_sec","alert","hypermotile","","","","","normal","normal","37","6.8","","","lived","no","0","0","0","no"
"no","adult","529172","38.2","56","40","cold","reduced","normal_pink","less_3_sec","depressed","absent","moderate","slight","less_1_liter","7.5","","","47","7.2","clear","2.5","lived","no","8300","0","0","yes"
"yes","adult","534644","38.6","48","12","","","normal_pink","","alert","hypermotile","","","","","","","36","67.0","","","lived","no","0","0","0","no"
"no","adult","530624","40.0","78","","cool","reduced","bright_red","less_3_sec","depressed","hypomotile","","","","","absent","normal","66","6.5","","","died","yes","8400","0","0","yes"
"yes","adult","527544","","70","16","cool","absent","bright_red","more_3_sec","depressed","hypomotile","slight","slight","","","absent","distend_large","60","7.5","","","died","yes","1400","0","0","no"
"yes","adult","527758","38.2","72","18","","","","","","","","","","","","","35","6.4","","","lived","yes","3124","0","0","no"
"no","adult","530439","38.5","54","","normal","normal","normal_pink","less_3_sec","mild_pain","hypermotile","","slight","","","normal","","40","6.8","cloudy","7.0","lived","no","0","0","0","yes"
"yes","adult","5283431","38.5","66","24","normal","normal","normal_pink","less_3_sec","mild_pain","hypomotile","","slight","","","absent","distend_large","40","6.7","clear","","lived","yes","31110","0","0","yes"
"no","adult","5275212","37.8","82","12","cool","normal","normal_pink","more_3_sec","severe_pain","","moderate","","more_1_liter","","","","50","7.0","","","euthanized","yes","2205","0","0","no"
"no","young","5305129","39.5","84","30","","","","less_3_sec","","","","","","","","","28","5.0","","","lived","no","0","0","0","no"
"yes","adult","529428","","","","","","","","","","","","","","","","","","","","lived","yes","2124","0","0","no"
"yes","adult","529126","38.0","50","36","","normal","normal_pink","less_3_sec","mild_pain","normal","slight","","","","decreased","","39","6.6","clear","5.3","lived","yes","8400","0","0","yes"
"no","adult","535054","38.6","45","16","warm","normal","bright_pink","less_3_sec","alert","hypermotile","","","","","normal","normal","43","58.0","","","lived","no","0","0","0","no"
"yes","adult","528890","38.9","80","44","cool","reduced","pale_pink","less_3_sec","depressed","hypomotile","moderate","slight","less_1_liter","7.0","decreased","normal","54","6.5","serosanguious","","died","yes","7111","0","0","no"
"yes","adult","530034","37.0","66","20","normal","reduced","bright_pink","less_3_sec","severe_pain","hypomotile","moderate","","","","normal","distend_large","35","6.9","cloudy","","died","yes","31110","0","0","no"
"yes","adult","534004","","78","24","cool","reduced","pale_pink","less_3_sec","","hypomotile","","slight","","","","distend_small","43","62.0","","2.0","euthanized","no","2209","0","0","no"
"no","adult","533902","38.5","40","16","normal","normal","normal_pink","less_3_sec","depressed","hypermotile","","","","","decreased","other","37","67.0","","","lived","no","0","0","0","no"
"yes","adult","533886","","120","70","cold","","pale_cyanotic","more_3_sec","depressed","absent","","","","","","distend_large","55","65.0","","","euthanized","no","3205","0","0","no"
"no","adult","527702","37.2","72","24","cool","increased","pale_cyanotic","more_3_sec","severe_pain","hypomotile","moderate","significant","","","absent","distend_small","44","","serosanguious","3.3","euthanized","yes","2208","0","0","yes"
"yes","adult","529386","37.5","72","30","cold","reduced","pale_cyanotic","less_3_sec","severe_pain","absent","moderate","slight","","","decreased","distend_large","60","6.8","","","died","yes","3205","0","0","no"
"yes","adult","530612","36.5","100","24","cool","reduced","pale_pink","less_3_sec","mild_pain","hypomotile","moderate","significant","","","absent","distend_small","50","6.0","serosanguious","3.4","lived","yes","2208","0","0","yes"
"yes","adult","534618","37.2","40","20","","","","","","","","","","","absent","normal","36","62.0","clear","1.0","euthanized","no","6112","0","0","no"
